time,price_dayahead
2020-01-04 01:00:00+00:00,32.13302259636984
2020-01-04 02:00:00+00:00,20.930424938902853
2020-01-04 03:00:00+00:00,19.760034740592403
2020-01-04 04:00:00+00:00,29.48245947853917
2020-01-04 05:00:00+00:00,19.82010051796483
2020-01-04 06:00:00+00:00,45.54393644372685
2020-01-04 07:00:00+00:00,38.404500300317444
2020-01-04 08:00:00+00:00,54.33091011475481
2020-01-04 09:00:00+00:00,35.001354906353015
2020-01-04 10:00:00+00:00,42.52560026269727
2020-01-04 11:00:00+00:00,29.40150342265811
2020-01-04 12:00:00+00:00,34.103693935986776
2020-01-04 13:00:00+00:00,44.99249330701833
2020-01-04 14:00:00+00:00,31.07931679376191
2020-01-04 15:00:00+00:00,46.38790931881995
2020-01-04 16:00:00+00:00,34.393155086409266
2020-01-04 17:00:00+00:00,37.33218476774093
2020-01-04 18:00:00+00:00,36.33156178921769
2020-01-04 19:00:00+00:00,32.46224948675383
2020-01-04 20:00:00+00:00,32.197924345692165
2020-01-04 21:00:00+00:00,24.62943883266246
2020-01-04 22:00:00+00:00,28.28960600611044
2020-01-04 23:00:00+00:00,47.46504974586883
2020-01-05 00:00:00+00:00,28.510890647586773
2020-01-05 01:00:00+00:00,26.88546708078374
2020-01-05 02:00:00+00:00,38.14822945977954
2020-01-05 03:00:00+00:00,18.439734110939618
2020-01-05 04:00:00+00:00,26.69326055495731
2020-01-05 05:00:00+00:00,52.23724707599307
2020-01-05 06:00:00+00:00,37.09846827995968
2020-01-05 07:00:00+00:00,37.658264366449856
2020-01-05 08:00:00+00:00,23.78799604877631
2020-01-05 09:00:00+00:00,51.43087640027834
2020-01-05 10:00:00+00:00,43.45675312970483
2020-01-05 11:00:00+00:00,41.88219580851522
2020-01-05 12:00:00+00:00,38.01548546265367
2020-01-05 13:00:00+00:00,37.57294723733407
2020-01-05 14:00:00+00:00,27.13322084913633
2020-01-05 15:00:00+00:00,36.20129914186766
2020-01-05 16:00:00+00:00,40.28532927320219
2020-01-05 17:00:00+00:00,56.96829220501758
2020-01-05 18:00:00+00:00,40.29363043048706
2020-01-05 19:00:00+00:00,43.77759634229646
2020-01-05 20:00:00+00:00,50.078652893161426
2020-01-05 21:00:00+00:00,48.085190790060366
2020-01-05 22:00:00+00:00,42.4690160331337
2020-01-05 23:00:00+00:00,28.358500241639945
2020-01-06 00:00:00+00:00,33.2746768964661
2020-01-06 01:00:00+00:00,34.77241908886196
2020-01-06 02:00:00+00:00,37.62437777794925
2020-01-06 03:00:00+00:00,22.580691961869775
2020-01-06 04:00:00+00:00,33.01523322261737
2020-01-06 05:00:00+00:00,35.9970611171165
2020-01-06 06:00:00+00:00,47.240945813297536
2020-01-06 07:00:00+00:00,42.3246224549558
2020-01-06 08:00:00+00:00,34.254043615746845
2020-01-06 09:00:00+00:00,46.31796578778729
2020-01-06 10:00:00+00:00,34.3865443402418
2020-01-06 11:00:00+00:00,36.2851351088848
2020-01-06 12:00:00+00:00,36.822920229886456
2020-01-06 13:00:00+00:00,52.6360445663229
2020-01-06 14:00:00+00:00,33.27047728819668
2020-01-06 15:00:00+00:00,39.361989151367354
2020-01-06 16:00:00+00:00,63.42942082465841
2020-01-06 17:00:00+00:00,41.235301767932924
2020-01-06 18:00:00+00:00,43.668451923935685
2020-01-06 19:00:00+00:00,46.046849855121444
2020-01-06 20:00:00+00:00,34.114516981588416
2020-01-06 21:00:00+00:00,31.302821145770107
2020-01-06 22:00:00+00:00,36.58462692293264
2020-01-06 23:00:00+00:00,30.72376465766155
2020-01-07 00:00:00+00:00,30.840589384993404
2020-01-07 01:00:00+00:00,41.504283952309166
2020-01-07 02:00:00+00:00,48.777850045543666
2020-01-07 03:00:00+00:00,40.27620850074463
2020-01-07 04:00:00+00:00,41.52838498042201
2020-01-07 05:00:00+00:00,44.16541118036059
2020-01-07 06:00:00+00:00,43.05540319127191
2020-01-07 07:00:00+00:00,55.65163193726192
2020-01-07 08:00:00+00:00,34.33696048486157
2020-01-07 09:00:00+00:00,38.99690399921514
2020-01-07 10:00:00+00:00,61.55415243617968
2020-01-07 11:00:00+00:00,47.67250199248203
2020-01-07 12:00:00+00:00,44.191241102172754
2020-01-07 13:00:00+00:00,50.740893521069516
2020-01-07 14:00:00+00:00,43.34075562578509
2020-01-07 15:00:00+00:00,57.84092587132725
2020-01-07 16:00:00+00:00,54.45548249600134
2020-01-07 17:00:00+00:00,55.984392692050726
2020-01-07 18:00:00+00:00,49.156064674861916
2020-01-07 19:00:00+00:00,54.57783600117859
2020-01-07 20:00:00+00:00,57.61456145766535
2020-01-07 21:00:00+00:00,59.35325550826749
2020-01-07 22:00:00+00:00,52.99907240716963
2020-01-07 23:00:00+00:00,29.15146039953109
2020-01-08 00:00:00+00:00,49.39733888490929
2020-01-08 01:00:00+00:00,40.53171265741041
2020-01-08 02:00:00+00:00,39.98174320089401
2020-01-08 03:00:00+00:00,43.03818449628035
2020-01-08 04:00:00+00:00,43.30815621339781
2020-01-08 05:00:00+00:00,62.06244096606322
2020-01-08 06:00:00+00:00,37.74273403959887
2020-01-08 07:00:00+00:00,44.2123381534595
2020-01-08 08:00:00+00:00,33.10988376107111
2020-01-08 09:00:00+00:00,49.30709536794596
2020-01-08 10:00:00+00:00,42.4641851891817
2020-01-08 11:00:00+00:00,53.570475072124154
2020-01-08 12:00:00+00:00,52.938868119130895
2020-01-08 13:00:00+00:00,48.45153692124842
2020-01-08 14:00:00+00:00,43.44302841244916
2020-01-08 15:00:00+00:00,50.40142576327042
2020-01-08 16:00:00+00:00,42.73983380609261
2020-01-08 17:00:00+00:00,48.59398463946297
2020-01-08 18:00:00+00:00,59.20149542134435
2020-01-08 19:00:00+00:00,44.26545098452222
2020-01-08 20:00:00+00:00,42.05152397324362
2020-01-08 21:00:00+00:00,43.77168539763143
2020-01-08 22:00:00+00:00,36.48568222104063
2020-01-08 23:00:00+00:00,35.952356360304535
2020-01-09 00:00:00+00:00,48.594155414532906
2020-01-09 01:00:00+00:00,45.86005372923327
2020-01-09 02:00:00+00:00,39.60268665712902
2020-01-09 03:00:00+00:00,40.74814914867808
2020-01-09 04:00:00+00:00,43.02424804284413
2020-01-09 05:00:00+00:00,34.22931091349166
2020-01-09 06:00:00+00:00,52.35347405695997
2020-01-09 07:00:00+00:00,49.16146323215168
2020-01-09 08:00:00+00:00,54.46636880839379
2020-01-09 09:00:00+00:00,40.79079952809458
2020-01-09 10:00:00+00:00,50.13529325486117
2020-01-09 11:00:00+00:00,35.472088378268424
2020-01-09 12:00:00+00:00,37.2189976465022
2020-01-09 13:00:00+00:00,54.380188956785105
2020-01-09 14:00:00+00:00,38.233753530858316
2020-01-09 15:00:00+00:00,44.14193111429889
2020-01-09 16:00:00+00:00,55.2938851390298
2020-01-09 17:00:00+00:00,49.771370883395974
2020-01-09 18:00:00+00:00,42.61358403651093
2020-01-09 19:00:00+00:00,53.27989419345379
2020-01-09 20:00:00+00:00,49.77917428418552
2020-01-09 21:00:00+00:00,47.039281609929176
2020-01-09 22:00:00+00:00,39.47982793976857
2020-01-09 23:00:00+00:00,32.40031172476244
2020-01-10 00:00:00+00:00,36.16653414080769
2020-01-10 01:00:00+00:00,41.300164434951164
2020-01-10 02:00:00+00:00,36.39323001563864
2020-01-10 03:00:00+00:00,37.668209093345844
2020-01-10 04:00:00+00:00,45.427430239311256
2020-01-10 05:00:00+00:00,37.10217137087707
2020-01-10 06:00:00+00:00,45.9186570881643
2020-01-10 07:00:00+00:00,47.44825504926571
2020-01-10 08:00:00+00:00,48.742671334439706
2020-01-10 09:00:00+00:00,36.55627443437577
2020-01-10 10:00:00+00:00,46.81014969809099
2020-01-10 11:00:00+00:00,43.421810578487
2020-01-10 12:00:00+00:00,31.84094398580589
2020-01-10 13:00:00+00:00,34.529488666542186
2020-01-10 14:00:00+00:00,55.044197005025474
2020-01-10 15:00:00+00:00,52.99808202905795
2020-01-10 16:00:00+00:00,54.83360800792084
2020-01-10 17:00:00+00:00,32.450581201397775
2020-01-10 18:00:00+00:00,46.777649573088695
2020-01-10 19:00:00+00:00,47.833619170955245
2020-01-10 20:00:00+00:00,34.04303134488513
2020-01-10 21:00:00+00:00,49.30776043734223
2020-01-10 22:00:00+00:00,43.53368608434922
2020-01-10 23:00:00+00:00,49.01378385040075
2020-01-11 00:00:00+00:00,39.539515499651344
2020-01-11 01:00:00+00:00,29.540516858394554
2020-01-11 02:00:00+00:00,29.889709272851665
2020-01-11 03:00:00+00:00,45.91656268873508
2020-01-11 04:00:00+00:00,46.694513942671854
2020-01-11 05:00:00+00:00,29.93704719206844
2020-01-11 06:00:00+00:00,43.02668354100016
2020-01-11 07:00:00+00:00,37.414240923395454
2020-01-11 08:00:00+00:00,36.447617994062064
2020-01-11 09:00:00+00:00,39.95025759559172
2020-01-11 10:00:00+00:00,53.74065001716725
2020-01-11 11:00:00+00:00,49.77197435509211
2020-01-11 12:00:00+00:00,39.376468702804196
2020-01-11 13:00:00+00:00,51.84297130321109
2020-01-11 14:00:00+00:00,39.56121795749365
2020-01-11 15:00:00+00:00,49.422770834948814
2020-01-11 16:00:00+00:00,56.07150761053003
2020-01-11 17:00:00+00:00,39.92862404522957
2020-01-11 18:00:00+00:00,51.200090174176204
2020-01-11 19:00:00+00:00,34.28184713620497
2020-01-11 20:00:00+00:00,47.516521618157036
2020-01-11 21:00:00+00:00,40.482436972644365
2020-01-11 22:00:00+00:00,34.36072534904208
2020-01-11 23:00:00+00:00,42.29031165992689
2020-01-12 00:00:00+00:00,41.18612167996063
2020-01-12 01:00:00+00:00,15.787290946150366
2020-01-12 02:00:00+00:00,16.07073755657237
2020-01-12 03:00:00+00:00,25.323657000406566
2020-01-12 04:00:00+00:00,26.039489481118615
2020-01-12 05:00:00+00:00,38.208117457105594
2020-01-12 06:00:00+00:00,42.73570861797083
2020-01-12 07:00:00+00:00,40.25249108339327
2020-01-12 08:00:00+00:00,47.85206335786263
2020-01-12 09:00:00+00:00,44.71729327749344
2020-01-12 10:00:00+00:00,50.54553584036757
2020-01-12 11:00:00+00:00,35.84032855869097
2020-01-12 12:00:00+00:00,41.9558762594428
2020-01-12 13:00:00+00:00,38.23254347857514
2020-01-12 14:00:00+00:00,47.68332144611816
2020-01-12 15:00:00+00:00,43.978177932033574
2020-01-12 16:00:00+00:00,30.050174163177548
2020-01-12 17:00:00+00:00,35.0639897773616
2020-01-12 18:00:00+00:00,39.92342066873619
2020-01-12 19:00:00+00:00,42.38423371550806
2020-01-12 20:00:00+00:00,37.37585075349743
2020-01-12 21:00:00+00:00,38.863939940064064
2020-01-12 22:00:00+00:00,33.3001898133284
2020-01-12 23:00:00+00:00,47.14483108764309
2020-01-13 00:00:00+00:00,41.60680344724038
2020-01-13 01:00:00+00:00,50.52452897889861
2020-01-13 02:00:00+00:00,46.621374956026756
2020-01-13 03:00:00+00:00,45.60162707287058
2020-01-13 04:00:00+00:00,40.78675749588544
2020-01-13 05:00:00+00:00,59.0704218226061
2020-01-13 06:00:00+00:00,49.08210100225862
2020-01-13 07:00:00+00:00,48.20707892543844
2020-01-13 08:00:00+00:00,53.55060536062164
2020-01-13 09:00:00+00:00,48.46206896330562
2020-01-13 10:00:00+00:00,66.01344831254478
2020-01-13 11:00:00+00:00,35.37908370472969
2020-01-13 12:00:00+00:00,55.06410468083914
2020-01-13 13:00:00+00:00,46.03892055743318
2020-01-13 14:00:00+00:00,50.55649614950168
2020-01-13 15:00:00+00:00,41.33508472518479
2020-01-13 16:00:00+00:00,49.85142047484297
2020-01-13 17:00:00+00:00,58.272951945304925
2020-01-13 18:00:00+00:00,48.83841761162725
2020-01-13 19:00:00+00:00,36.11028594753128
2020-01-13 20:00:00+00:00,39.99552238802508
2020-01-13 21:00:00+00:00,51.16312843738604
2020-01-13 22:00:00+00:00,37.33782587928594
2020-01-13 23:00:00+00:00,48.76532621395329
2020-01-14 00:00:00+00:00,51.54023087578227
2020-01-14 01:00:00+00:00,39.400811262742785
2020-01-14 02:00:00+00:00,34.420541597925215
2020-01-14 03:00:00+00:00,21.746951564037655
2020-01-14 04:00:00+00:00,35.26006207272049
2020-01-14 05:00:00+00:00,43.636204463896185
2020-01-14 06:00:00+00:00,55.25421898711606
2020-01-14 07:00:00+00:00,41.115675684582676
2020-01-14 08:00:00+00:00,49.01271333872298
2020-01-14 09:00:00+00:00,47.16064057584938
2020-01-14 10:00:00+00:00,47.47769701740504
2020-01-14 11:00:00+00:00,44.44218330107202
2020-01-14 12:00:00+00:00,58.58996299477932
2020-01-14 13:00:00+00:00,38.53346121709692
2020-01-14 14:00:00+00:00,54.656588840043106
2020-01-14 15:00:00+00:00,46.69142045860569
2020-01-14 16:00:00+00:00,34.13522297384999
2020-01-14 17:00:00+00:00,54.99182282583912
2020-01-14 18:00:00+00:00,47.583817150859474
2020-01-14 19:00:00+00:00,37.52986384422636
2020-01-14 20:00:00+00:00,49.47727807931631
2020-01-14 21:00:00+00:00,60.43532472046806
2020-01-14 22:00:00+00:00,33.86176277378293
2020-01-14 23:00:00+00:00,36.74603929611837
2020-01-15 00:00:00+00:00,32.53197017157276
2020-01-15 01:00:00+00:00,47.26033076145659
2020-01-15 02:00:00+00:00,34.0530786378307
2020-01-15 03:00:00+00:00,42.766683227546054
2020-01-15 04:00:00+00:00,42.47145220316923
2020-01-15 05:00:00+00:00,36.612793848613116
2020-01-15 06:00:00+00:00,54.816216419637385
2020-01-15 07:00:00+00:00,55.29588327301625
2020-01-15 08:00:00+00:00,30.25956528348673
2020-01-15 09:00:00+00:00,41.580623716648205
2020-01-15 10:00:00+00:00,44.37093871755551
2020-01-15 11:00:00+00:00,44.05526290112684
2020-01-15 12:00:00+00:00,42.34183207319816
2020-01-15 13:00:00+00:00,40.668252844358385
2020-01-15 14:00:00+00:00,52.17753599156709
2020-01-15 15:00:00+00:00,35.23583822474483
2020-01-15 16:00:00+00:00,33.29610238252073
2020-01-15 17:00:00+00:00,36.28485183308371
2020-01-15 18:00:00+00:00,40.004477257103574
2020-01-15 19:00:00+00:00,49.445233845117976
2020-01-15 20:00:00+00:00,39.30057371923617
2020-01-15 21:00:00+00:00,37.946788058211375
2020-01-15 22:00:00+00:00,28.49868667424693
2020-01-15 23:00:00+00:00,42.187182490372145
2020-01-16 00:00:00+00:00,43.461236645223806
2020-01-16 01:00:00+00:00,42.94735205668599
2020-01-16 02:00:00+00:00,43.76047972635422
2020-01-16 03:00:00+00:00,46.53385104986147
2020-01-16 04:00:00+00:00,34.110705737074916
2020-01-16 05:00:00+00:00,32.089762397366485
2020-01-16 06:00:00+00:00,42.11181594696857
2020-01-16 07:00:00+00:00,48.94325785187795
2020-01-16 08:00:00+00:00,49.37188904074356
2020-01-16 09:00:00+00:00,53.438301257969535
2020-01-16 10:00:00+00:00,35.682828016287694
2020-01-16 11:00:00+00:00,41.091163460887955
2020-01-16 12:00:00+00:00,27.816632930528403
2020-01-16 13:00:00+00:00,59.74888051145038
2020-01-16 14:00:00+00:00,52.463694241748264
2020-01-16 15:00:00+00:00,56.6157557202912
2020-01-16 16:00:00+00:00,25.50547145302781
2020-01-16 17:00:00+00:00,48.295881355433856
2020-01-16 18:00:00+00:00,54.90868923508021
2020-01-16 19:00:00+00:00,49.38177151938647
2020-01-16 20:00:00+00:00,47.21606798213017
2020-01-16 21:00:00+00:00,39.875952855309016
2020-01-16 22:00:00+00:00,46.93383702136051
2020-01-16 23:00:00+00:00,45.84158368101108
2020-01-17 00:00:00+00:00,43.986312469870924
2020-01-17 01:00:00+00:00,57.52806029755985
2020-01-17 02:00:00+00:00,46.60469255518179
2020-01-17 03:00:00+00:00,37.57784786332551
2020-01-17 04:00:00+00:00,36.76632131135857
2020-01-17 05:00:00+00:00,46.05142827934346
2020-01-17 06:00:00+00:00,56.97022558240019
2020-01-17 07:00:00+00:00,36.07664299392891
2020-01-17 08:00:00+00:00,43.9740364828772
2020-01-17 09:00:00+00:00,43.11214865442296
2020-01-17 10:00:00+00:00,34.35314313076418
2020-01-17 11:00:00+00:00,51.02054200968627
2020-01-17 12:00:00+00:00,31.740422282892915
2020-01-17 13:00:00+00:00,50.272727200241924
2020-01-17 14:00:00+00:00,41.94396469481399
2020-01-17 15:00:00+00:00,47.06756292225001
2020-01-17 16:00:00+00:00,61.092543554529726
2020-01-17 17:00:00+00:00,53.88444744804779
2020-01-17 18:00:00+00:00,49.199119160815215
2020-01-17 19:00:00+00:00,47.67684835302559
2020-01-17 20:00:00+00:00,42.64514869248598
2020-01-17 21:00:00+00:00,42.45388435031594
2020-01-17 22:00:00+00:00,45.877981797894016
2020-01-17 23:00:00+00:00,44.66928948164373
2020-01-18 00:00:00+00:00,41.34899408943868
2020-01-18 01:00:00+00:00,47.52263563347598
2020-01-18 02:00:00+00:00,41.98014679293928
2020-01-18 03:00:00+00:00,35.92723009606304
2020-01-18 04:00:00+00:00,40.9049014945421
2020-01-18 05:00:00+00:00,38.12314831026498
2020-01-18 06:00:00+00:00,43.32172343297175
2020-01-18 07:00:00+00:00,45.73497427864088
2020-01-18 08:00:00+00:00,28.7496955803069
2020-01-18 09:00:00+00:00,43.233179395592984
2020-01-18 10:00:00+00:00,38.95315945653048
2020-01-18 11:00:00+00:00,41.332071434992265
2020-01-18 12:00:00+00:00,46.46646107287651
2020-01-18 13:00:00+00:00,39.71018012945553
2020-01-18 14:00:00+00:00,60.047118497968725
2020-01-18 15:00:00+00:00,48.306324516396955
2020-01-18 16:00:00+00:00,51.94731275904548
2020-01-18 17:00:00+00:00,39.24750832838209
2020-01-18 18:00:00+00:00,42.484316805100676
2020-01-18 19:00:00+00:00,41.006285371292535
2020-01-18 20:00:00+00:00,35.98640515148881
2020-01-18 21:00:00+00:00,36.20699629385145
2020-01-18 22:00:00+00:00,36.01577655021685
2020-01-18 23:00:00+00:00,53.267623806580566
2020-01-19 00:00:00+00:00,45.202218759490144
2020-01-19 01:00:00+00:00,36.93238925702305
2020-01-19 02:00:00+00:00,45.747536745721334
2020-01-19 03:00:00+00:00,33.69422265861017
2020-01-19 04:00:00+00:00,26.645857411748157
2020-01-19 05:00:00+00:00,39.870129994079775
2020-01-19 06:00:00+00:00,24.146344573373366
2020-01-19 07:00:00+00:00,48.746308553483225
2020-01-19 08:00:00+00:00,39.53826294778831
2020-01-19 09:00:00+00:00,29.671251302296028
2020-01-19 10:00:00+00:00,45.99857484271971
2020-01-19 11:00:00+00:00,38.14364006382326
2020-01-19 12:00:00+00:00,42.052610606189525
2020-01-19 13:00:00+00:00,47.42624709980096
2020-01-19 14:00:00+00:00,45.00580515205475
2020-01-19 15:00:00+00:00,40.86990106769864
2020-01-19 16:00:00+00:00,50.632445879659194
2020-01-19 17:00:00+00:00,31.318962798788345
2020-01-19 18:00:00+00:00,37.47645636952136
2020-01-19 19:00:00+00:00,43.90615806847428
2020-01-19 20:00:00+00:00,47.42361932909526
2020-01-19 21:00:00+00:00,52.090219572372185
2020-01-19 22:00:00+00:00,22.910217363330393
2020-01-19 23:00:00+00:00,30.59557568678488
2020-01-20 00:00:00+00:00,40.60821792933503
2020-01-20 01:00:00+00:00,33.07697143149378
2020-01-20 02:00:00+00:00,29.311939178559534
2020-01-20 03:00:00+00:00,26.202598416876423
2020-01-20 04:00:00+00:00,44.295694099283864
2020-01-20 05:00:00+00:00,46.40407656424272
2020-01-20 06:00:00+00:00,49.645151428486706
2020-01-20 07:00:00+00:00,70.93310878195686
2020-01-20 08:00:00+00:00,62.9103243087202
2020-01-20 09:00:00+00:00,42.248697103079316
2020-01-20 10:00:00+00:00,45.70682398864603
2020-01-20 11:00:00+00:00,36.69635596388248
2020-01-20 12:00:00+00:00,41.39135036591306
2020-01-20 13:00:00+00:00,40.9100567406979
2020-01-20 14:00:00+00:00,54.50810471468851
2020-01-20 15:00:00+00:00,53.805773415923525
2020-01-20 16:00:00+00:00,32.99689536596352
2020-01-20 17:00:00+00:00,40.942458688306054
2020-01-20 18:00:00+00:00,50.200229438659115
2020-01-20 19:00:00+00:00,35.188465586370945
2020-01-20 20:00:00+00:00,62.97320813188669
2020-01-20 21:00:00+00:00,51.063683828042386
2020-01-20 22:00:00+00:00,36.29647114020242
2020-01-20 23:00:00+00:00,30.285477125817756
2020-01-21 00:00:00+00:00,30.065325670129344
2020-01-21 01:00:00+00:00,28.260447516718546
2020-01-21 02:00:00+00:00,40.05596359321181
2020-01-21 03:00:00+00:00,38.824729727989286
2020-01-21 04:00:00+00:00,48.17720234305428
2020-01-21 05:00:00+00:00,37.80077994208861
2020-01-21 06:00:00+00:00,50.26962620787954
2020-01-21 07:00:00+00:00,62.96378341374798
2020-01-21 08:00:00+00:00,58.16392050888566
2020-01-21 09:00:00+00:00,57.209262636254756
2020-01-21 10:00:00+00:00,43.85021036402625
2020-01-21 11:00:00+00:00,28.755268146714908
2020-01-21 12:00:00+00:00,54.319735844090914
2020-01-21 13:00:00+00:00,49.976564582611296
2020-01-21 14:00:00+00:00,51.73207304416324
2020-01-21 15:00:00+00:00,56.72767639580022
2020-01-21 16:00:00+00:00,49.59240610225143
2020-01-21 17:00:00+00:00,53.3405572663819
2020-01-21 18:00:00+00:00,41.79062210452253
2020-01-21 19:00:00+00:00,44.47494459525653
2020-01-21 20:00:00+00:00,62.41565768613646
2020-01-21 21:00:00+00:00,64.384301048146
2020-01-21 22:00:00+00:00,28.235786642006627
2020-01-21 23:00:00+00:00,34.3427717186829
2020-01-22 00:00:00+00:00,39.99820476389439
2020-01-22 01:00:00+00:00,47.758317872908165
2020-01-22 02:00:00+00:00,44.084853361821075
2020-01-22 03:00:00+00:00,40.25309642787276
2020-01-22 04:00:00+00:00,31.083909950051527
2020-01-22 05:00:00+00:00,47.54360744405324
2020-01-22 06:00:00+00:00,59.30197481382524
2020-01-22 07:00:00+00:00,52.07641663672011
2020-01-22 08:00:00+00:00,50.47960480213059
2020-01-22 09:00:00+00:00,35.256238155749266
2020-01-22 10:00:00+00:00,58.935470662902354
2020-01-22 11:00:00+00:00,53.32533560917562
2020-01-22 12:00:00+00:00,53.04796046941704
2020-01-22 13:00:00+00:00,54.23478852802985
2020-01-22 14:00:00+00:00,64.9035202064739
2020-01-22 15:00:00+00:00,56.69260120890645
2020-01-22 16:00:00+00:00,70.07294147613938
2020-01-22 17:00:00+00:00,60.571649834826964
2020-01-22 18:00:00+00:00,41.50946944768656
2020-01-22 19:00:00+00:00,51.631151030039966
2020-01-22 20:00:00+00:00,35.43621091663395
2020-01-22 21:00:00+00:00,39.919057772654256
2020-01-22 22:00:00+00:00,60.13992867894749
2020-01-22 23:00:00+00:00,30.95712620961483
2020-01-23 00:00:00+00:00,20.13049031826588
2020-01-23 01:00:00+00:00,29.742978459866716
2020-01-23 02:00:00+00:00,44.884050600546715
2020-01-23 03:00:00+00:00,59.5408304669458
2020-01-23 04:00:00+00:00,46.796978484448246
2020-01-23 05:00:00+00:00,44.88839119082615
2020-01-23 06:00:00+00:00,36.98928514863776
2020-01-23 07:00:00+00:00,70.70523260346242
2020-01-23 08:00:00+00:00,69.6128534166103
2020-01-23 09:00:00+00:00,50.31539862927708
2020-01-23 10:00:00+00:00,61.721207993942805
2020-01-23 11:00:00+00:00,52.89614055882308
2020-01-23 12:00:00+00:00,45.64520726483005
2020-01-23 13:00:00+00:00,48.97957767745135
2020-01-23 14:00:00+00:00,75.6895604779357
2020-01-23 15:00:00+00:00,50.75505519049304
2020-01-23 16:00:00+00:00,44.27592080636422
2020-01-23 17:00:00+00:00,56.019110247509516
2020-01-23 18:00:00+00:00,52.33344026073981
2020-01-23 19:00:00+00:00,44.280120528237994
2020-01-23 20:00:00+00:00,46.68387841881436
2020-01-23 21:00:00+00:00,51.738532229189275
2020-01-23 22:00:00+00:00,64.97388644133254
2020-01-23 23:00:00+00:00,41.42666185163853
2020-01-24 00:00:00+00:00,35.44367777474918
2020-01-24 01:00:00+00:00,49.20484744579237
2020-01-24 02:00:00+00:00,37.94195160488005
2020-01-24 03:00:00+00:00,51.29015370867737
2020-01-24 04:00:00+00:00,40.42093687847129
2020-01-24 05:00:00+00:00,39.471160454505856
